"Wing slice (x=10): z_over_c","Wing slice (x=10): True_Cp","Wing slice (x=10): z_over_c","Wing slice (x=10): Position[Y] (m)"
0.7107394148123234,-0.5789887547845175,0.7107394148123234,-28.65554801411459
0.6826385974731579,-0.6299716263745624,0.6826385974731579,-28.625579085404517
0.6539816901868818,-0.6649982838153683,0.6539816901868818,-28.595573563328113
0.6258170986597662,-0.6865614188131212,0.6258170986597662,-28.567804249555127
0.5977906961538366,-0.7634128242047429,0.5977906961538366,-28.54042187359785
0.5699405831909559,-0.7817507783144494,0.5699405831909559,-28.51474851989566
0.5419211080906905,-0.8223940391118013,0.5419211080906905,-28.490381113183624
0.5134702196974246,-0.8894725243466092,0.5134702196974246,-28.465732656693376
0.48562360990545983,-0.9673553876218195,0.48562360990545983,-28.442579069562576
0.45816064914872356,-1.1168467782888598,0.45816064914872356,-28.421027934527828
0.4303392948107785,-1.1729772658767161,0.4303392948107785,-28.402917088533087
0.0938463644426335,-1.604777410935324,0.0938463644426335,-28.49578926304988
0.40267594712671695,-1.1817262761717906,0.40267594712671695,-28.38969434712373
0.08181304137427503,-2.0942235375449085,0.08181304137427503,-28.52410719209728
0.10721916676388332,-1.5411086679746895,0.10721916676388332,-28.466839644002402
0.12066711351216952,-1.8511851653492684,0.12066711351216952,-28.43970227077012
0.3469967552563986,-1.2290927040601547,0.3469967552563986,-28.371022669059112
0.3748635348186582,-1.1922438893959657,0.3748635348186582,-28.379229008965037
0.2912253966605931,-1.2468546446052757,0.2912253966605931,-28.361981311923707
0.31913347801850733,-1.270981260147711,0.31913347801850733,-28.365068896860222
0.07142308024182853,-1.7863410496215206,0.07142308024182853,-28.560219018980625
0.06598908892944166,-1.216115811116262,0.06598908892944166,-28.591041870740703
0.13397761640778327,-2.05933432259302,0.13397761640778327,-28.417106920918123
0.18096466387005705,-2.1636667400788707,0.18096466387005705,-28.370494924541436
0.207976173658885,-1.817414339738196,0.207976173658885,-28.361271075621612
0.2354262765215509,-1.5260975866701565,0.2354262765215509,-28.358470051734642
0.2632516124825486,-1.3646884800233758,0.2632516124825486,-28.359702835828735
0.06434306115473021,-0.8758411400104611,0.06434306115473021,-28.609382187330937
0.15434284610115867,-2.111228623095016,0.15434284610115867,-28.391673698415545
0.06361745045023781,0.22739928772399554,0.06361745045023781,-28.64039870475752
0.06491159482699516,0.8040227265672262,0.06491159482699516,-28.68108770649285
0.07039834281731316,1.0052337466269,0.07039834281731316,-28.721860719745905
0.08051740781835548,0.7813504517680279,0.08051740781835548,-28.757167088388165
0.09267941032466354,0.6478887134382739,0.09267941032466354,-28.77773130948234
0.11943953657309692,0.5640679293636405,0.11943953657309692,-28.809662654768758
0.13337336973190617,0.5149661143438489,0.13337336973190617,-28.825036876204344
0.10570133445830265,0.6197438742668094,0.10570133445830265,-28.79363197122307
0.18211019378551896,0.4019629841911485,0.18211019378551896,-28.876069149216384
0.15433707249813722,0.4675635069671646,0.15433707249813722,-28.847070274248196
0.2942878133502873,0.23607636350429967,0.2942878133502873,-28.978766593715157
0.31200361453655745,0.2081004837282407,0.31200361453655745,-28.993405009792077
0.2377545832703305,0.3028761213176518,0.2377545832703305,-28.929865607319897
0.26619287626298416,0.26187992869590465,0.26619287626298416,-28.95515305664331
0.20963377714299014,0.33942320770973444,0.20963377714299014,-28.903548069515473
0.34988964632007935,0.1651659363483762,0.34988964632007935,-29.022563991123107
0.37799087053150515,0.15672557827059633,0.37799087053150515,-29.04187319989485
0.3257271494034981,0.1943851096739779,0.3257271494034981,-29.004518703090056
0.4619420929376332,0.12345413214735047,0.4619420929376332,-29.09089543223306
0.489448443619267,0.11275928546782928,0.489448443619267,-29.104091617750772
0.4060067310678761,0.1376086053712925,0.4060067310678761,-29.05978123145392
0.4339680642687256,0.1297318583340888,0.4339680642687256,-29.075884962977128
0.6579194800522785,0.16734725311513401,0.6579194800522785,-29.15906707951362
0.5736412458371731,0.15144737428331267,0.5736412458371731,-29.134619764052644
0.601737403743158,0.15962560121430883,0.601737403743158,-29.143452125783632
0.5174068404424546,0.1198045583460227,0.5174068404424546,-29.11588716804664
0.5457569486256233,0.12224943711403934,0.5457569486256233,-29.126062867419456
0.6299075150013351,0.1563022576119065,0.6299075150013351,-29.15192456830399
0.7476126486422174,0.2942193468626653,0.7476126486422174,-29.17367576465785
0.7644156247664142,0.3726318870055182,0.7644156247664142,-29.175369949414925
0.7572302320818096,0.2862441753191001,0.7572302320818096,-29.174668478548515
0.7417281570955652,0.27658287750611155,0.7417281570955652,-29.1730084556739
0.7330867136832211,0.26095869050357384,0.7330867136832211,-29.17193913091978
0.7656632425183005,0.17922576009520919,0.7656632425183005,-29.156013575224108
0.7170122494539299,0.2372827907444367,0.7170122494539299,-29.169647604394306
0.723746774689559,0.2415102000952042,0.723746774689559,-29.170668507835764
0.766841940230961,0.3405945323366441,0.766841940230961,-29.10214754853716
0.7067398996414909,0.2223025773850105,0.7067398996414909,-29.168043376447073
0.7678380009610848,0.32095491510007484,0.7678380009610848,-29.05662819301109
0.6858811387532597,0.19635276563634618,0.6858811387532597,-29.16460783176742
0.7713342350810066,0.3181820650002206,0.7713342350810066,-29.04678893166434
0.7857080622576902,0.3153487397804019,0.7857080622576902,-29.05231128795153
0.8048573946603028,0.3060097244137158,0.8048573946603028,-29.059658521401555
0.8199926519420586,0.3031884072017309,0.8199926519420586,-29.065413913302812
0.8313240109731055,0.30715827886844527,0.8313240109731055,-29.06965708817517
0.8442420032714324,0.3242711123256272,0.8442420032714324,-29.074418528652004
0.8509241446354707,0.3454205652524839,0.8509241446354707,-29.07687741678481
0.8382125264163847,0.31198030199808546,0.8382125264163847,-29.072199807395105
0.8561530103255421,0.353310815746938,0.8561530103255421,-29.078801529893603
0.8665321264637669,0.36705754572263444,0.8665321264637669,-29.08262082734798
0.8628796860596921,0.3690394522778162,0.8628796860596921,-29.081276805742313
0.8595798149120668,0.3661878060524085,0.8595798149120668,-29.080062522242052
0.7381001214068164,-0.5670670691504023,0.7381001214068164,-28.685639517702608
0.7660817366463419,-0.5027982883656239,0.7660817366463419,-28.718398383583178
0.7949272782460781,-0.4737932777276635,0.7949272782460781,-28.751440898822757
0.8228949998778461,-0.47181906924830985,0.8228949998778461,-28.783759987966643
0.8500884512136508,-0.43556207516344997,0.8500884512136508,-28.818148569491882
0.9272211172091502,-0.32786768285786966,0.9272211172091502,-28.919368727229802
0.9132115224290374,-0.3462707595681008,0.9132115224290374,-28.90069215100076
0.8781363771954886,-0.37434157631919995,0.8781363771954886,-28.854903282284198
0.9409985676560666,-0.3126349248043779,0.9409985676560666,-28.93818161246577
0.8991903051582284,-0.35264176359355526,0.8991903051582284,-28.882317235225145
0.9550016989150265,-0.29396917990915994,0.9550016989150265,-28.957863978036773
